"GCM"	"Year"	"Strat.dur"	"Temp_K"	"Model"	"Scenario"	"Lake"
"ipsl-cm6a-lr"	2035	211	301.100455623102	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2036	203	301.377137884131	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2037	207	301.230125980101	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2038	223	301.272588344967	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2039	223	301.200269622118	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2040	198	301.431343926324	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2041	208	301.269072606013	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2042	201	301.365910772067	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2043	198	301.417102081607	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2044	203	301.49577308993	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2045	206	301.239422696308	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2046	217	301.139719176402	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2047	200	301.349055633545	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2048	206	301.312505481313	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2049	203	301.342665197814	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2050	185	301.490005740604	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2051	209	301.782541813463	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2052	220	301.813727638938	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2053	190	302.15049518786	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2054	200	301.452585296631	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2055	195	301.215092898638	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2056	196	301.52728567318	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2057	194	301.85686626631	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2058	210	301.519586036319	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2059	200	301.800515594482	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2060	198	301.634874440203	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2061	203	301.608645284117	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2062	218	301.457807768376	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2063	206	301.956481044732	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2064	205	301.936088450362	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2065	200	301.831481018066	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2066	216	301.712241420039	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2067	200	302.050070648193	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2068	217	302.024991083804	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2069	196	302.263286357023	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2070	201	302.039155115536	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2071	204	302.027976241766	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2072	203	302.153100225139	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2073	198	302.384394636058	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2074	189	302.161340138269	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2075	202	301.847713508228	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2076	200	302.200481262207	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2077	182	302.244061145154	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2078	198	301.991030606357	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2079	177	302.701599638341	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2080	172	302.349494046943	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2081	194	302.152979899928	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2082	200	301.953720855713	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2083	188	302.60420275749	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2084	205	302.329893233136	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2085	235	302.512570644947	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2086	187	303.383390375637	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2087	191	302.626649866554	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2088	211	302.528029166127	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2089	199	302.518382316858	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2090	214	302.700145543179	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2091	198	302.919379648536	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2092	209	302.623981238552	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2093	207	303.046290153467	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2094	222	302.960783812377	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2095	200	303.298410186768	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2096	214	302.843355267961	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2097	230	303.24546973187	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2098	187	303.807005856764	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2099	200	303.598800506592	"simstrat-ler"	"ssp370"	"bosumtwi"
"ipsl-cm6a-lr"	2100	208	303.535914934599	"simstrat-ler"	"ssp370"	"bosumtwi"
"gfdl-esm4"	2015	182	300.56715963175	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2016	199	300.52959806356	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2017	212	300.669462815771	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2018	204	300.881333444633	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2019	206	300.889728879466	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2020	214	300.936743049978	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2021	228	300.857337817811	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2022	176	301.050080039284	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2023	204	300.851765501733	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2024	212	300.82288245435	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2025	208	300.949980809138	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2026	221	300.962665816777	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2027	206	301.1463066027	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2028	213	301.112919337313	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2029	204	301.209289999569	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2030	193	301.21642607852	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2031	244	300.82942687488	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2032	221	301.110131587378	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2033	205	301.177405380621	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2034	202	301.216782371597	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2035	207	301.049609050659	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2036	223	301.039287481607	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2037	216	301.279209278248	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2038	170	301.564947509766	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2039	198	301.229530873925	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2040	217	301.354272657825	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2041	209	301.173737156334	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2042	210	301.105615089053	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2043	183	301.201683503031	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2044	165	301.330739709103	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2045	200	301.193940429687	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2046	165	301.382442405007	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2047	167	301.401797174694	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2048	189	301.433047662967	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2049	218	301.467996439803	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2050	184	301.571554764457	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2051	219	301.210928302922	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2052	205	301.539952571218	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2053	179	301.502715552985	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2054	216	301.508759533917	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2055	205	301.645044540777	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2056	178	301.338371705473	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2057	365	301.349000528414	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2058	215	301.615107762536	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2059	219	301.629730224609	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2060	212	301.730009690771	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2061	219	301.688995640027	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2062	183	301.691759786971	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2063	203	301.871324811663	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2064	213	301.805620220346	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2065	217	301.731880012196	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2066	229	301.576987453944	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2067	207	302.121449640984	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2068	204	301.959349089978	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2069	212	301.936099358325	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2070	216	302.016686192265	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2071	222	301.851770899317	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2072	212	302.065372682967	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2073	213	302.02748946069	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2074	211	302.105024437204	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2075	222	302.085735424145	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2076	208	302.246798588679	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2077	211	302.317592964353	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2078	228	302.036764312209	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2079	217	302.250041346396	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2080	191	302.443220048675	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2081	222	302.463280205254	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2082	204	302.622588363348	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2083	217	302.435041998938	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2084	220	302.576673334295	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2085	219	302.746291905233	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2086	214	302.781435957579	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2087	203	302.663833392665	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2088	226	302.434023021597	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2089	206	302.611257460511	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2090	216	302.495578624584	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2091	233	302.486467615218	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2092	223	302.654740816809	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2093	210	302.93643871489	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2094	247	302.319097109652	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2095	365	302.672603324995	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2096	227	302.814674948806	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2097	192	302.975843588511	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2098	226	302.497760738947	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2099	232	302.737448593666	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2100	216	303.031149546305	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2015	196	300.706265975018	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2016	208	300.693028963529	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2017	204	300.964637606752	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2018	184	300.900756670081	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2019	212	300.535294586757	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2020	202	300.579470643903	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2021	226	300.566190466417	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2022	213	300.875788728956	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2023	216	301.005208474618	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2024	205	300.914323164777	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2025	209	300.735932710638	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2026	219	300.655521340566	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2027	200	300.765595550537	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2028	181	300.885055626295	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2029	227	301.108638813842	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2030	214	301.30555682316	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2031	209	301.379167620645	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2032	197	301.268107457814	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2033	192	301.266984939575	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2034	219	300.875091413385	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2035	189	301.108286055308	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2036	233	301.217648616676	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2037	201	301.325721854594	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2038	217	301.193793230892	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2039	196	301.385699680873	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2040	215	301.081014375908	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2041	206	301.396850141507	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2042	221	301.083276394805	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2043	217	301.381101828017	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2044	197	301.508985025629	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2045	173	301.466116138965	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2046	210	301.154843866257	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2047	203	300.92272964252	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2048	224	300.991250174386	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2049	188	301.63636260337	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2050	185	301.48768112595	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2051	212	301.104693862627	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2052	206	301.326942369776	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2053	203	301.586172921317	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2054	196	301.374745115942	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2055	214	301.247519234631	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2056	206	301.762490578068	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2057	205	301.827980450886	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2058	199	301.767493319871	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2059	223	301.605292213337	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2060	210	301.687233770461	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2061	209	301.629986192621	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2062	194	301.93219623369	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2063	215	301.70549813204	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2064	206	302.243092064719	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2065	196	302.144280725596	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2066	197	302.000147475809	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2067	215	302.207609806504	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2068	206	302.310530579206	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2069	196	302.636883326939	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2070	204	302.123475916245	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2071	215	302.084204811274	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2072	195	302.610595390124	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2073	197	302.291818376725	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2074	187	302.320091369955	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2075	191	302.344178524317	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2076	193	302.445565495466	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2077	204	302.211044909907	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2078	190	302.564784802889	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2079	202	302.597544906163	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2080	200	302.65342086792	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2081	202	303.519297684773	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2082	186	303.404876544911	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2083	189	303.415979617487	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2084	195	303.15150772486	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2085	171	303.234813132481	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2086	170	303.28959458295	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2087	187	303.509748815853	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2088	180	303.243022664388	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2089	196	303.573112487793	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2090	200	303.910360717773	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2091	181	303.792204293098	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2092	186	303.593764110278	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2093	193	303.424109582456	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2094	190	303.497805786133	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2095	202	303.799876600209	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2096	197	304.268279719474	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2097	176	304.122176257047	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2098	206	303.548214069848	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2099	202	304.062540790822	"simstrat-ler"	"ssp585"	"bosumtwi"
"ipsl-cm6a-lr"	2100	189	304.218122694227	"simstrat-ler"	"ssp585"	"bosumtwi"
"gfdl-esm4"	2015	100	295.294750671387	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2017	119	295.197652095506	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2018	125	295.126467773438	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2019	80	295.129029846191	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2023	127	295.09726504829	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2024	190	295.104113127056	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2025	158	295.128956082501	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2026	166	295.155647185912	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2027	106	295.175785280624	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2028	14	295.193564278739	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2029	120	295.219567616781	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2030	174	295.228763098004	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2034	24	295.249629974365	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2035	32	295.279039382935	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2041	103	295.206461489779	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2042	194	295.211751721569	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2043	172	295.229437539744	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2044	35	295.257050432478	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2045	124	295.273832751859	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2046	174	295.282852874405	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2047	125	295.304469238281	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2051	12	295.24925994873	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2052	136	295.253284229952	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2053	4	295.26978302002	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2055	128	295.188622951508	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2056	182	295.200892521785	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2057	176	295.223171754317	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2058	141	295.241005322612	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2059	76	295.259441174959	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2060	2	295.287292480469	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2063	1	295.333099365234	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2068	113	295.295779607992	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2069	157	295.305140792944	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2070	176	295.31988733465	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2071	17	295.350833668428	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2072	39	295.369602301182	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2073	24	295.374037424723	"flake-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2074	109	295.39776499337	"flake-ler"	"picontrol"	"kivu"
